City,Conditions,DateUTC,Dew PointF,Events,Gust SpeedMPH,Humidity,PrecipitationIn,Sea Level PressureIn,Sea Level Pressurein,State,TemperatureF,Time,TimeCDT,TimeCST,TimeEST,TimeMST,TimePDT,TimePST,Unnamed: 0.1,Unnamed: 0.1.1,VisibilityMPH,VisibilityMi,Wind Direction,Wind SpeedMPH,WindDirDegrees,Zip
San Francisco,Unknown,1970-01-26 18:00:00,48.0,,-,83.0,,30.2,,California,53.1,,,,,,,10:00 AM,,,7.0,,East,5.8,90.0,94101.0
San Francisco,Unknown,1970-01-26 21:00:00,48.0,,-,72.0,,30.16,,California,57.0,,,,,,,1:00 PM,,,9.0,,East,5.8,80.0,94101.0
San Francisco,Unknown,1970-01-27 00:00:00,45.0,,-,57.0,,30.11,,California,60.1,,,,,,,4:00 PM,,,30.0,,South,11.5,190.0,94101.0
San Francisco,Unknown,1970-01-27 03:00:00,46.0,,-,67.0,,30.07,,California,57.0,,,,,,,7:00 PM,,,15.0,,SSE,15.0,160.0,94101.0
San Francisco,Light Rain,1970-01-27 06:00:00,53.1,Rain,-,90.0,,30.06,,California,55.9,,,,,,,10:00 PM,,,10.0,,South,17.3,180.0,94101.0
San Francisco,Unknown,1970-01-27 09:00:00,55.0,,-,90.0,0.05,30.0,,California,57.9,,,,,,,1:00 AM,,,10.0,,SSW,26.5,210.0,94101.0
San Francisco,Light Rain,1970-01-27 12:00:00,53.1,Rain,-,93.0,0.07,30.03,,California,55.0,,,,,,,4:00 AM,,,8.0,,West,12.7,260.0,94101.0
San Francisco,Unknown,1970-01-27 15:00:00,46.9,,-,80.0,,30.12,,California,53.1,,,,,,,7:00 AM,,,15.0,,WNW,17.3,300.0,94101.0
San Francisco,Unknown,1970-01-27 18:00:00,42.1,,-,66.0,,30.21,,California,53.1,,,,,,,10:00 AM,,,20.0,,NW,21.9,310.0,94101.0
San Francisco,Clear,1970-01-27 21:00:00,37.9,,-,51.0,,30.22,,California,55.9,,,,,,,1:00 PM,,,30.0,,West,20.7,280.0,94101.0
San Francisco,Clear,1970-01-28 00:00:00,39.0,,-,55.0,,30.24,,California,55.0,,,,,,,4:00 PM,,,30.0,,WNW,27.6,300.0,94101.0
San Francisco,Clear,1970-01-28 03:00:00,37.9,,-,61.0,,30.29,,California,51.1,,,,,,,7:00 PM,,,15.0,,WNW,18.4,290.0,94101.0
San Francisco,Clear,1970-01-28 06:00:00,34.0,,-,63.0,,30.34,,California,46.0,,,,,,,10:00 PM,,,15.0,,NW,5.8,310.0,94101.0
San Francisco,Clear,1970-01-28 09:00:00,33.1,,-,65.0,,30.38,,California,44.1,,,,,,,1:00 AM,,,15.0,,NNW,8.1,340.0,94101.0
San Francisco,Clear,1970-01-28 12:00:00,33.1,,-,73.0,,30.39,,California,41.0,,,,,,,4:00 AM,,,15.0,,North,9.2,350.0,94101.0
San Francisco,Clear,1970-01-28 15:00:00,35.1,,-,74.0,,30.39,,California,43.0,,,,,,,7:00 AM,,,50.0,,North,11.5,350.0,94101.0
San Francisco,Clear,1970-01-28 18:00:00,30.9,,-,50.0,,30.4,,California,48.9,,,,,,,10:00 AM,,,50.0,,North,21.9,10.0,94101.0
San Francisco,Clear,1970-01-28 21:00:00,30.9,,-,41.0,,30.35,,California,54.0,,,,,,,1:00 PM,,,50.0,,North,11.5,360.0,94101.0
San Francisco,Clear,1970-01-29 00:00:00,30.0,,-,37.0,,30.35,,California,55.9,,,,,,,4:00 PM,,,50.0,,North,9.2,360.0,94101.0
San Francisco,Clear,1970-01-29 03:00:00,34.0,,-,52.0,,30.36,,California,51.1,,,,,,,7:00 PM,,,15.0,,East,10.4,100.0,94101.0
San Francisco,Clear,1970-01-29 06:00:00,30.0,,-,56.0,,30.37,,California,45.0,,,,,,,10:00 PM,,,15.0,,SE,10.4,140.0,94101.0
San Francisco,Clear,1970-01-29 09:00:00,30.9,,-,65.0,,30.36,,California,42.1,,,,,,,1:00 AM,,,15.0,,SE,9.2,130.0,94101.0
San Francisco,Unknown,1970-01-29 12:00:00,30.0,,-,62.0,,30.34,,California,42.1,,,,,,,4:00 AM,,,15.0,,SSE,5.8,150.0,94101.0
San Francisco,Unknown,1970-01-29 15:00:00,33.1,,-,77.0,,30.38,,California,39.9,,,,,,,7:00 AM,,,50.0,,SSE,6.9,150.0,94101.0
San Francisco,Clear,1970-01-29 18:00:00,33.1,,-,56.0,,30.38,,California,48.0,,,,,,,10:00 AM,,,30.0,,ESE,9.2,110.0,94101.0
San Francisco,Unknown,1970-01-29 21:00:00,33.1,,-,47.0,,30.35,,California,53.1,,,,,,,1:00 PM,,,20.0,,NNE,11.5,30.0,94101.0
San Francisco,Unknown,1970-01-30 00:00:00,37.9,,-,51.0,,30.32,,California,55.9,,,,,,,4:00 PM,,,15.0,,ESE,8.1,110.0,94101.0
San Francisco,Clear,1970-01-30 03:00:00,39.9,,-,66.0,,30.33,,California,51.1,,,,,,,7:00 PM,,,15.0,,WSW,5.8,250.0,94101.0
San Francisco,Unknown,1970-01-30 06:00:00,43.0,,-,74.0,,30.34,,California,51.1,,,,,,,10:00 PM,,,15.0,,SE,5.8,130.0,94101.0
San Francisco,Unknown,1970-01-30 09:00:00,44.1,,-,83.0,,30.32,,California,48.9,,,,,,,1:00 AM,,,15.0,,SE,8.1,140.0,94101.0
San Francisco,Unknown,1970-01-30 12:00:00,45.0,,-,86.0,0.01,30.31,,California,48.9,,,,,,,4:00 AM,,,9.0,,SE,5.8,130.0,94101.0
San Francisco,Fog,1970-01-30 15:00:00,45.0,Fog,-,89.0,,30.32,,California,48.0,,,,,,,7:00 AM,,,3.0,,North,10.4,360.0,94101.0
San Francisco,Unknown,1970-01-30 18:00:00,46.0,,-,83.0,,30.35,,California,51.1,,,,,,,10:00 AM,,,7.0,,NNW,6.9,340.0,94101.0
San Francisco,Unknown,1970-01-30 21:00:00,46.9,,-,74.0,,30.31,,California,55.0,,,,,,,1:00 PM,,,10.0,,NE,9.2,40.0,94101.0
San Francisco,Unknown,1970-01-31 00:00:00,46.0,,-,69.0,,30.3,,California,55.9,,,,,,,4:00 PM,,,20.0,,WNW,16.1,290.0,94101.0
San Francisco,Clear,1970-01-31 03:00:00,46.9,,-,80.0,,30.32,,California,53.1,,,,,,,7:00 PM,,,15.0,,WNW,11.5,300.0,94101.0
San Francisco,Clear,1970-01-31 06:00:00,46.9,,-,86.0,,30.36,,California,51.1,,,,,,,10:00 PM,,,15.0,,West,10.4,280.0,94101.0
San Francisco,Clear,1970-01-31 09:00:00,45.0,,-,89.0,,30.35,,California,48.0,,,,,,,1:00 AM,,,15.0,,WNW,3.5,300.0,94101.0
San Francisco,Unknown,1970-01-31 12:00:00,41.0,,-,93.0,,30.37,,California,43.0,,,,,,,4:00 AM,,,15.0,,SW,4.6,230.0,94101.0
San Francisco,Unknown,1970-01-31 15:00:00,41.0,,-,93.0,,30.39,,California,43.0,,,,,,,7:00 AM,,,15.0,,WNW,4.6,300.0,94101.0
San Francisco,Unknown,1970-01-31 18:00:00,48.0,,-,86.0,,30.41,,California,52.0,,,,,,,10:00 AM,,,7.0,,West,6.9,280.0,94101.0
San Francisco,Unknown,1970-01-31 21:00:00,46.0,,-,69.0,,30.37,,California,55.9,,,,,,,1:00 PM,,,10.0,,West,17.3,280.0,94101.0
San Francisco,Unknown,1970-02-01 00:00:00,46.0,,-,75.0,,30.36,,California,54.0,,,,,,,4:00 PM,,,20.0,,WNW,15.0,290.0,94101.0
San Francisco,Unknown,1970-02-01 03:00:00,48.0,,-,83.0,,30.35,,California,53.1,,,,,,,7:00 PM,,,15.0,,West,9.2,260.0,94101.0
San Francisco,Unknown,1970-02-01 06:00:00,48.9,,-,89.0,,30.35,,California,52.0,,,,,,,10:00 PM,,,10.0,,SSE,10.4,150.0,94101.0
Seattle,Fog,1970-01-01 15:00:00,32.0,Fog,-,82.0,,30.53,,Washington,37.0,,,,,,,7:00 AM,,,3.0,,East,6.9,90.0,98101.0
Seattle,Fog,1970-01-01 18:00:00,32.0,Fog,-,82.0,,30.53,,Washington,37.0,,,,,,,10:00 AM,,,5.0,,ESE,5.8,120.0,98101.0
Seattle,Unknown,1970-01-01 21:00:00,34.0,,-,79.0,,30.5,,Washington,39.9,,,,,,,1:00 PM,,,7.0,,ESE,4.6,120.0,98101.0
Seattle,Unknown,1970-01-02 00:00:00,35.1,,-,76.0,,30.52,,Washington,42.1,,,,,,,4:00 PM,,,7.0,,SE,4.6,130.0,98101.0
Seattle,Smoke,1970-01-02 03:00:00,34.0,,-,82.0,,30.49,,Washington,39.0,,,,,,,7:00 PM,,,5.0,,NE,4.6,40.0,98101.0
Seattle,Smoke,1970-01-02 06:00:00,33.1,,-,83.0,,30.49,,Washington,37.9,,,,,,,10:00 PM,,,4.0,,NE,6.9,50.0,98101.0
Seattle,Unknown,1970-01-03 09:00:00,30.0,,-,70.0,,30.15,,Washington,39.0,,,,,,,1:00 AM,,,8.0,,SSE,10.4,160.0,98101.0
Seattle,Unknown,1970-01-03 12:00:00,32.0,,-,79.0,,30.09,,Washington,37.9,,,,,,,4:00 AM,,,7.0,,SE,6.9,130.0,98101.0
Seattle,Light Snow Showers,1970-01-03 15:00:00,30.9,Fog-Snow,-,79.0,,30.03,,Washington,37.0,,,,,,,7:00 AM,,,3.0,,SE,5.8,130.0,98101.0
Seattle,Unknown,1970-01-03 18:00:00,33.1,,-,83.0,,30.03,,Washington,37.9,,,,,,,10:00 AM,,,7.0,,NE,5.8,40.0,98101.0
Seattle,Light Rain Showers,1970-01-03 21:00:00,33.1,Rain,-,73.0,,30.01,,Washington,41.0,,,,,,,1:00 PM,,,10.0,,ENE,8.1,60.0,98101.0
Seattle,Unknown,1970-01-04 00:00:00,32.0,,-,73.0,,30.01,,Washington,39.9,,,,,,,4:00 PM,,,10.0,,NNE,8.1,30.0,98101.0
Seattle,Unknown,1970-01-04 03:00:00,30.9,,-,73.0,,30.03,,Washington,39.0,,,,,,,7:00 PM,,,10.0,,ENE,5.8,60.0,98101.0
Seattle,Unknown,1970-01-04 06:00:00,30.0,,-,89.0,,30.04,,Washington,33.1,,,,,,,10:00 PM,,,15.0,,East,5.8,100.0,98101.0
Seattle,Unknown,1970-01-04 09:00:00,23.0,,-,66.0,,30.06,,Washington,33.1,,,,,,,1:00 AM,,,15.0,,East,6.9,90.0,98101.0
Seattle,Unknown,1970-01-04 12:00:00,21.9,,-,69.0,,30.1,,Washington,30.9,,,,,,,4:00 AM,,,15.0,,East,8.1,90.0,98101.0
Seattle,Clear,1970-01-04 15:00:00,23.0,,-,78.0,,30.14,,Washington,28.9,,,,,,,7:00 AM,,,15.0,,South,5.8,170.0,98101.0
Seattle,Unknown,1970-01-04 18:00:00,26.1,,-,82.0,,30.19,,Washington,30.9,,,,,,,10:00 AM,,,50.0,,SSE,8.1,160.0,98101.0
Seattle,Clear,1970-01-04 21:00:00,27.0,,-,67.0,,30.19,,Washington,37.0,,,,,,,1:00 PM,,,50.0,,West,6.9,280.0,98101.0
Seattle,Clear,1970-01-05 00:00:00,26.1,,-,62.0,,30.22,,Washington,37.9,,,,,,,4:00 PM,,,50.0,,WSW,5.8,240.0,98101.0
Seattle,Clear,1970-01-05 03:00:00,23.0,,-,64.0,,30.27,,Washington,34.0,,,,,,,7:00 PM,,,15.0,,SE,6.9,140.0,98101.0
Seattle,Clear,1970-01-05 06:00:00,15.1,,-,46.0,,30.28,,Washington,34.0,,,,,,,10:00 PM,,,15.0,,ESE,10.4,110.0,98101.0
Seattle,Clear,1970-01-05 09:00:00,15.1,,-,50.0,,30.32,,Washington,32.0,,,,,,,1:00 AM,,,15.0,,ESE,11.5,110.0,98101.0
Seattle,Clear,1970-01-05 12:00:00,12.9,,-,49.0,,30.33,,Washington,30.0,,,,,,,4:00 AM,,,15.0,,ESE,11.5,120.0,98101.0
Seattle,Unknown,1970-01-05 15:00:00,12.0,,-,46.0,,30.32,,Washington,30.9,,,,,,,7:00 AM,,,15.0,,East,9.2,100.0,98101.0
Seattle,Unknown,1970-01-05 18:00:00,12.0,,-,39.0,,30.33,,Washington,35.1,,,,,,,10:00 AM,,,80.0,,ESE,11.5,110.0,98101.0
Seattle,Unknown,1970-01-05 21:00:00,14.0,,-,36.0,,30.3,,Washington,39.0,,,,,,,1:00 PM,,,80.0,,East,12.7,100.0,98101.0
Seattle,Unknown,1970-01-06 00:00:00,18.0,,-,46.0,,30.31,,Washington,37.0,,,,,,,4:00 PM,,,50.0,,ESE,13.8,110.0,98101.0
Seattle,Unknown,1970-01-06 03:00:00,18.0,,-,48.0,,30.33,,Washington,36.0,,,,,,,7:00 PM,,,15.0,,East,10.4,100.0,98101.0
Seattle,Unknown,1970-01-06 06:00:00,18.0,,-,48.0,,30.36,,Washington,36.0,,,,,,,10:00 PM,,,15.0,,East,11.5,90.0,98101.0
Seattle,Unknown,1970-01-06 09:00:00,18.0,,-,50.0,,30.38,,Washington,35.1,,,,,,,1:00 AM,,,15.0,,ESE,11.5,110.0,98101.0
Seattle,Unknown,1970-01-06 12:00:00,17.1,,-,48.0,,30.4,,Washington,35.1,,,,,,,4:00 AM,,,15.0,,ESE,11.5,120.0,98101.0
Seattle,Clear,1970-01-06 15:00:00,17.1,,-,48.0,,30.38,,Washington,35.1,,,,,,,7:00 AM,,,15.0,,East,8.1,100.0,98101.0
Seattle,Unknown,1970-01-06 18:00:00,17.1,,-,44.0,,30.41,,Washington,37.0,,,,,,,10:00 AM,,,80.0,,ESE,10.4,110.0,98101.0
Seattle,Unknown,1970-01-06 21:00:00,19.9,,-,38.0,,30.33,,Washington,44.1,,,,,,,1:00 PM,,,80.0,,NE,8.1,50.0,98101.0
Seattle,Unknown,1970-01-07 00:00:00,30.0,,-,65.0,,30.31,,Washington,41.0,,,,,,,4:00 PM,,,70.0,,ENE,6.9,60.0,98101.0
Seattle,Unknown,1970-01-07 03:00:00,24.1,,-,55.0,,30.25,,Washington,39.0,,,,,,,7:00 PM,,,15.0,,East,10.4,80.0,98101.0
Seattle,Unknown,1970-01-07 06:00:00,23.0,,-,55.0,,30.22,,Washington,37.9,,,,,,,10:00 PM,,,15.0,,ENE,13.8,70.0,98101.0
Seattle,Unknown,1970-01-07 09:00:00,21.0,,-,49.0,,30.19,,Washington,39.0,,,,,,,1:00 AM,,,15.0,,East,13.8,90.0,98101.0
Seattle,Unknown,1970-01-07 12:00:00,21.0,,-,49.0,,30.16,,Washington,39.0,,,,,,,4:00 AM,,,15.0,,East,12.7,100.0,98101.0
Seattle,Unknown,1970-01-07 15:00:00,21.9,,-,50.0,,30.13,,Washington,39.0,,,,,,,7:00 AM,,,15.0,,ESE,13.8,110.0,98101.0
Seattle,Unknown,1970-01-07 18:00:00,21.0,,-,47.0,,30.1,,Washington,39.9,,,,,,,10:00 AM,,,50.0,,East,16.1,100.0,98101.0
Seattle,Unknown,1970-01-07 21:00:00,21.0,,-,40.0,,30.03,,Washington,44.1,,,,,,,1:00 PM,,,60.0,,East,15.0,90.0,98101.0
Seattle,Unknown,1970-01-08 00:00:00,21.0,,-,40.0,,29.97,,Washington,44.1,,,,,,,4:00 PM,,,40.0,,ENE,16.1,70.0,98101.0
Seattle,Unknown,1970-01-08 03:00:00,24.1,,-,49.0,,29.91,,Washington,42.1,,,,,,,7:00 PM,,,15.0,,ENE,13.8,60.0,98101.0
Seattle,Unknown,1970-01-08 06:00:00,24.1,,-,53.0,,29.87,,Washington,39.9,,,,,,,10:00 PM,,,15.0,,ESE,13.8,110.0,98101.0
Seattle,Unknown,1970-01-08 09:00:00,25.0,,-,55.0,,29.85,,Washington,39.9,,,,,,,1:00 AM,,,15.0,,ESE,16.1,110.0,98101.0
Seattle,Unknown,1970-01-08 12:00:00,26.1,,-,58.0,,29.81,,Washington,39.9,,,,,,,4:00 AM,,,15.0,,East,16.1,100.0,98101.0
Seattle,Unknown,1970-01-08 15:00:00,26.1,,-,58.0,,29.79,,Washington,39.9,,,,,,,7:00 AM,,,15.0,,ESE,13.8,110.0,98101.0
Seattle,Light Rain,1970-01-08 18:00:00,30.9,Rain,-,70.0,,29.81,,Washington,39.9,,,,,,,10:00 AM,,,20.0,,ESE,11.5,110.0,98101.0
Seattle,Light Rain,1970-01-08 21:00:00,39.0,Rain,-,100.0,0.01,29.75,,Washington,39.0,,,,,,,1:00 PM,,,7.0,,East,13.8,100.0,98101.0
Seattle,Light Rain,1970-01-09 00:00:00,34.0,Rain,-,82.0,0.04,29.7,,Washington,39.0,,,,,,,4:00 PM,,,15.0,,East,17.3,100.0,98101.0
Seattle,Unknown,1970-01-09 03:00:00,30.9,,-,70.0,,29.62,,Washington,39.9,,,,,,,7:00 PM,,,15.0,,ESE,13.8,110.0,98101.0
Seattle,Unknown,1970-01-09 06:00:00,32.0,,-,67.0,,29.58,,Washington,42.1,,,,,,,10:00 PM,,,15.0,,ESE,12.7,120.0,98101.0
Seattle,Unknown,1970-01-09 09:00:00,30.9,,-,67.0,,29.56,,Washington,41.0,,,,,,,1:00 AM,,,15.0,,ESE,11.5,110.0,98101.0
Seattle,Unknown,1970-01-09 12:00:00,37.9,,-,93.0,,29.54,,Washington,39.9,,,,,,,4:00 AM,,,10.0,,SW,4.6,220.0,98101.0
Seattle,Unknown,1970-01-09 15:00:00,35.1,,-,83.0,,29.53,,Washington,39.9,,,,,,,7:00 AM,,,15.0,,SSE,6.9,160.0,98101.0
Seattle,Light Rain,1970-01-09 18:00:00,39.0,Fog-Rain,-,97.0,,29.58,,Washington,39.9,,,,,,,10:00 AM,,,1.0,,South,6.9,180.0,98101.0
Seattle,Light Rain,1970-01-09 21:00:00,39.0,Fog-Rain,-,97.0,0.04,29.6,,Washington,39.9,,,,,,,1:00 PM,,,4.0,,NE,12.7,40.0,98101.0
Seattle,Unknown,1970-01-10 00:00:00,37.0,,-,89.0,,29.63,,Washington,39.9,,,,,,,4:00 PM,,,20.0,,ESE,3.5,110.0,98101.0
Seattle,Unknown,1970-01-10 03:00:00,35.1,,-,89.0,,29.68,,Washington,37.9,,,,,,,7:00 PM,,,15.0,,NNE,6.9,20.0,98101.0
Seattle,Clear,1970-01-10 06:00:00,30.0,,-,85.0,,29.75,,Washington,34.0,,,,,,,10:00 PM,,,15.0,,West,3.5,270.0,98101.0
Seattle,Clear,1970-01-10 09:00:00,27.0,,-,72.0,,29.82,,Washington,35.1,,,,,,,1:00 AM,,,15.0,,East,4.6,100.0,98101.0
Seattle,Unknown,1970-01-10 12:00:00,30.9,,-,92.0,,29.91,,Washington,33.1,,,,,,,4:00 AM,,,10.0,,ESE,5.8,110.0,98101.0
Seattle,Unknown,1970-01-10 15:00:00,28.0,,-,92.0,,29.96,,Washington,30.0,,,,,,,7:00 AM,,,15.0,,ESE,8.1,120.0,98101.0
Seattle,Unknown,1970-01-10 18:00:00,28.0,,-,82.0,,30.02,,Washington,33.1,,,,,,,10:00 AM,,,30.0,,SE,12.7,130.0,98101.0
Seattle,Unknown,1970-01-10 21:00:00,32.0,,-,79.0,,30.03,,Washington,37.9,,,,,,,1:00 PM,,,25.0,,South,16.1,170.0,98101.0
Seattle,Unknown,1970-01-11 00:00:00,33.1,,-,73.0,,30.02,,Washington,41.0,,,,,,,4:00 PM,,,25.0,,South,17.3,190.0,98101.0
Seattle,Unknown,1970-01-11 03:00:00,32.0,,-,73.0,,30.02,,Washington,39.9,,,,,,,7:00 PM,,,15.0,,South,16.1,180.0,98101.0
Seattle,Light Rain,1970-01-11 06:00:00,34.0,Rain,-,82.0,0.01,30.02,,Washington,39.0,,,,,,,10:00 PM,,,9.0,,SSW,15.0,210.0,98101.0
Seattle,Light Rain,1970-01-11 09:00:00,36.0,Rain,-,89.0,0.01,30.01,,Washington,39.0,,,,,,,1:00 AM,,,10.0,,South,13.8,190.0,98101.0
Seattle,Unknown,1970-01-11 12:00:00,35.1,,-,86.0,,30.0,,Washington,39.0,,,,,,,4:00 AM,,,15.0,,South,18.4,180.0,98101.0
Seattle,Light Rain,1970-01-11 15:00:00,35.1,Rain,-,89.0,,30.0,,Washington,37.9,,,,,,,7:00 AM,,,15.0,,South,20.7,180.0,98101.0
Seattle,Unknown,1970-01-11 18:00:00,35.1,,-,83.0,,30.01,,Washington,39.9,,,,,,,10:00 AM,,,15.0,,South,19.6,180.0,98101.0
Seattle,Unknown,1970-01-11 21:00:00,37.0,,-,82.0,,29.98,,Washington,42.1,,,,,,,1:00 PM,,,30.0,,South,19.6,190.0,98101.0
Seattle,Unknown,1970-01-12 00:00:00,35.1,,-,74.0,,29.96,,Washington,43.0,,,,,,,4:00 PM,,,30.0,,South,15.0,190.0,98101.0
Seattle,Unknown,1970-01-12 03:00:00,34.0,,-,76.0,,29.94,,Washington,41.0,,,,,,,7:00 PM,,,15.0,,SSW,13.8,210.0,98101.0
Seattle,Unknown,1970-01-12 06:00:00,32.0,,-,79.0,,29.91,,Washington,37.9,,,,,,,10:00 PM,,,15.0,,South,10.4,170.0,98101.0
Seattle,Unknown,1970-01-12 09:00:00,30.9,,-,89.0,,29.9,,Washington,34.0,,,,,,,1:00 AM,,,15.0,,SE,9.2,140.0,98101.0
Seattle,Unknown,1970-01-12 12:00:00,30.0,,-,89.0,,29.87,,Washington,33.1,,,,,,,4:00 AM,,,15.0,,East,3.5,90.0,98101.0
Seattle,Unknown,1970-01-12 15:00:00,32.0,,-,89.0,,29.82,,Washington,35.1,,,,,,,7:00 AM,,,15.0,,NE,5.8,40.0,98101.0
Seattle,Unknown,1970-01-12 18:00:00,34.0,,-,89.0,,29.8,,Washington,37.0,,,,,,,10:00 AM,,,40.0,,North,3.5,350.0,98101.0
Seattle,Unknown,1970-01-12 21:00:00,36.0,,-,86.0,,29.76,,Washington,39.9,,,,,,,1:00 PM,,,15.0,,SSW,3.5,210.0,98101.0
Seattle,Light Rain,1970-01-13 00:00:00,35.1,Rain,-,83.0,,29.7,,Washington,39.9,,,,,,,4:00 PM,,,3.0,,North,6.9,360.0,98101.0
Seattle,Light Rain,1970-01-13 03:00:00,37.0,Fog-Rain,-,93.0,0.02,29.7,,Washington,39.0,,,,,,,7:00 PM,,,5.0,,North,8.1,10.0,98101.0
Seattle,Fog,1970-01-13 06:00:00,37.0,Fog,-,93.0,,29.72,,Washington,39.0,,,,,,,10:00 PM,,,5.0,,North,9.2,10.0,98101.0
Seattle,Light Drizzle,1970-01-13 09:00:00,39.0,Fog,-,97.0,0.01,29.74,,Washington,39.9,,,,,,,1:00 AM,,,3.0,,NNE,4.6,20.0,98101.0
Seattle,Light Drizzle,1970-01-13 12:00:00,39.0,Fog,-,100.0,,29.81,,Washington,39.0,,,,,,,4:00 AM,,,0.5,,SE,5.8,130.0,98101.0
Seattle,Light Rain,1970-01-13 15:00:00,39.0,Fog-Rain,-,100.0,0.01,29.76,,Washington,39.0,,,,,,,7:00 AM,,,2.0,,SE,8.1,130.0,98101.0
Seattle,Light Rain,1970-01-13 18:00:00,41.0,Fog-Rain,-,96.0,0.05,29.68,,Washington,42.1,,,,,,,10:00 AM,,,6.0,,East,6.9,80.0,98101.0
Seattle,Light Rain,1970-01-13 21:00:00,42.1,Rain,-,90.0,0.1,29.53,,Washington,45.0,,,,,,,1:00 PM,,,8.0,,ENE,8.1,60.0,98101.0
Seattle,Light Rain,1970-01-14 00:00:00,44.1,Rain,-,86.0,0.06,29.45,,Washington,48.0,,,,,,,4:00 PM,,,10.0,,SE,18.4,140.0,98101.0
Seattle,Light Rain,1970-01-14 03:00:00,46.9,Rain,-,93.0,0.15,29.47,,Washington,48.9,,,,,,,7:00 PM,,,8.0,,South,15.0,180.0,98101.0
Seattle,Rain,1970-01-14 06:00:00,46.9,Fog-Rain,-,93.0,0.16,29.48,,Washington,48.9,,,,,,,10:00 PM,,,4.0,,South,13.8,170.0,98101.0
Seattle,Light Rain,1970-01-14 09:00:00,48.0,Rain,-,89.0,0.03,29.49,,Washington,51.1,,,,,,,1:00 AM,,,10.0,,South,16.1,180.0,98101.0
Seattle,Light Rain,1970-01-14 12:00:00,48.9,Fog-Rain,-,92.0,0.03,29.53,,Washington,51.1,,,,,,,4:00 AM,,,4.0,,SSW,12.7,210.0,98101.0
Seattle,Light Rain,1970-01-14 15:00:00,48.9,Fog-Rain,-,100.0,0.08,29.55,,Washington,48.9,,,,,,,7:00 AM,,,3.0,,SSW,10.4,210.0,98101.0
Seattle,Light Rain,1970-01-14 18:00:00,48.0,Fog-Rain,-,100.0,0.05,29.6,,Washington,48.0,,,,,,,10:00 AM,,,1.0,,West,8.1,280.0,98101.0
Seattle,Light Rain,1970-01-14 21:00:00,42.1,Rain,-,97.0,0.05,29.64,,Washington,43.0,,,,,,,1:00 PM,,,6.0,,NNE,12.7,20.0,98101.0
Seattle,Unknown,1970-01-15 00:00:00,39.0,,-,89.0,,29.73,,Washington,42.1,,,,,,,4:00 PM,,,15.0,,North,12.7,10.0,98101.0
Seattle,Unknown,1970-01-15 03:00:00,34.0,,-,76.0,,29.81,,Washington,41.0,,,,,,,7:00 PM,,,15.0,,North,11.5,10.0,98101.0
Seattle,Unknown,1970-01-15 06:00:00,33.1,,-,77.0,,29.87,,Washington,39.9,,,,,,,10:00 PM,,,15.0,,NE,5.8,40.0,98101.0
Seattle,Unknown,1970-01-15 09:00:00,33.1,,-,79.0,,29.95,,Washington,39.0,,,,,,,1:00 AM,,,15.0,,North,8.1,10.0,98101.0
Seattle,Unknown,1970-01-15 12:00:00,33.1,,-,86.0,,29.98,,Washington,37.0,,,,,,,4:00 AM,,,15.0,,North,5.8,10.0,98101.0
Seattle,Clear,1970-01-15 15:00:00,33.1,,-,89.0,,30.01,,Washington,36.0,,,,,,,7:00 AM,,,15.0,,NE,4.6,40.0,98101.0
Seattle,Unknown,1970-01-15 18:00:00,30.9,,-,92.0,,30.05,,Washington,33.1,,,,,,,10:00 AM,,,40.0,,East,4.6,100.0,98101.0
Seattle,Unknown,1970-01-15 21:00:00,34.0,,-,82.0,,29.99,,Washington,39.0,,,,,,,1:00 PM,,,8.0,,North,10.4,360.0,98101.0
Seattle,Unknown,1970-01-16 00:00:00,32.0,,-,79.0,,29.95,,Washington,37.9,,,,,,,4:00 PM,,,50.0,,North,13.8,360.0,98101.0
Seattle,Unknown,1970-01-16 03:00:00,32.0,,-,86.0,,29.86,,Washington,36.0,,,,,,,7:00 PM,,,15.0,,North,15.0,10.0,98101.0
Seattle,Unknown,1970-01-16 06:00:00,30.0,,-,79.0,,29.8,,Washington,36.0,,,,,,,10:00 PM,,,15.0,,North,15.0,360.0,98101.0
Seattle,Unknown,1970-01-16 09:00:00,28.0,,-,70.0,,29.73,,Washington,37.0,,,,,,,1:00 AM,,,15.0,,North,16.1,10.0,98101.0
Seattle,Light Snow,1970-01-16 12:00:00,33.1,Snow,-,92.0,,29.72,,Washington,35.1,,,,,,,4:00 AM,,,6.0,,NNE,9.2,20.0,98101.0
Seattle,Light Snow,1970-01-16 15:00:00,30.9,Snow,-,92.0,,29.69,,Washington,33.1,,,,,,,7:00 AM,,,15.0,,North,13.8,10.0,98101.0
Seattle,Unknown,1970-01-16 18:00:00,33.1,,-,92.0,,29.72,,Washington,35.1,,,,,,,10:00 AM,,,15.0,,NNE,11.5,20.0,98101.0
Seattle,Light Rain Showers,1970-01-16 21:00:00,34.0,Rain,-,93.0,,29.71,,Washington,36.0,,,,,,,1:00 PM,,,3.0,,North,11.5,10.0,98101.0
Seattle,Light Rain Showers,1970-01-17 00:00:00,34.0,Rain-Snow,-,96.0,,29.7,,Washington,35.1,,,,,,,4:00 PM,,,4.0,,North,11.5,360.0,98101.0
Seattle,Light Drizzle,1970-01-17 03:00:00,33.1,,-,92.0,,29.71,,Washington,35.1,,,,,,,7:00 PM,,,10.0,,NNE,9.2,20.0,98101.0
