,Conditions,DateUTC,Dew PointF,Events,Gust SpeedMPH,Humidity,PrecipitationIn,Sea Level PressureIn,TemperatureF,TimePDT,TimePST,VisibilityMPH,Wind Direction,Wind SpeedMPH,WindDirDegrees,City,State,Zip
0,Mostly Cloudy,2016-01-08 08:56:00,41.0,,-,86,N/A,30.05,45.0,,12:56 AM,10.0,Calm,Calm,0,San Francisco,California,94101
1,Scattered Clouds,2016-01-08 09:56:00,39.9,,-,89,N/A,30.05,43.0,,1:56 AM,10.0,Calm,Calm,0,San Francisco,California,94101
2,Scattered Clouds,2016-01-08 10:22:00,39.9,,-,89,N/A,30.06,43.0,,2:22 AM,10.0,Calm,Calm,0,San Francisco,California,94101
3,Partly Cloudy,2016-01-08 10:56:00,41.0,,-,89,N/A,30.05,44.1,,2:56 AM,10.0,South,5.8,180,San Francisco,California,94101
4,Mostly Cloudy,2016-01-08 11:56:00,41.0,,-,86,N/A,30.05,45.0,,3:56 AM,10.0,SSE,3.5,150,San Francisco,California,94101
5,Overcast,2016-01-08 12:56:00,42.1,,-,90,N/A,30.05,45.0,,4:56 AM,10.0,Calm,Calm,0,San Francisco,California,94101
6,Light Rain,2016-01-08 13:56:00,43.0,Rain,-,89,0.00,30.06,46.0,,5:56 AM,10.0,East,3.5,90,San Francisco,California,94101
7,Overcast,2016-01-08 14:56:00,43.0,,-,89,0.00,30.07,46.0,,6:56 AM,10.0,East,5.8,100,San Francisco,California,94101
8,Overcast,2016-01-08 15:56:00,42.1,,-,86,N/A,30.07,46.0,,7:56 AM,10.0,Calm,Calm,0,San Francisco,California,94101
9,Overcast,2016-01-08 16:56:00,42.1,,-,83,N/A,30.10,46.9,,8:56 AM,10.0,ENE,6.9,70,San Francisco,California,94101
10,Overcast,2016-01-08 17:56:00,43.0,,-,86,N/A,30.13,46.9,,9:56 AM,10.0,East,5.8,100,San Francisco,California,94101
11,Mostly Cloudy,2016-01-08 18:56:00,43.0,,-,83,N/A,30.12,48.0,,10:56 AM,10.0,East,6.9,90,San Francisco,California,94101
12,Mostly Cloudy,2016-01-08 19:32:00,43.0,,-,83,N/A,30.13,48.0,,11:32 AM,10.0,Calm,Calm,0,San Francisco,California,94101
13,Overcast,2016-01-08 19:56:00,43.0,,-,80,N/A,30.12,48.9,,11:56 AM,10.0,ENE,4.6,70,San Francisco,California,94101
14,Mostly Cloudy,2016-01-08 20:56:00,43.0,,-,77,N/A,30.10,50.0,,12:56 PM,8.0,ENE,5.8,60,San Francisco,California,94101
15,Mostly Cloudy,2016-01-08 21:56:00,44.1,,-,80,N/A,30.09,50.0,,1:56 PM,10.0,NE,3.5,50,San Francisco,California,94101
16,Overcast,2016-01-08 22:56:00,43.0,,-,77,N/A,30.09,50.0,,2:56 PM,10.0,NE,4.6,50,San Francisco,California,94101
17,Overcast,2016-01-08 23:56:00,44.1,,-,80,N/A,30.09,50.0,,3:56 PM,10.0,Calm,Calm,0,San Francisco,California,94101
18,Overcast,2016-01-09 00:56:00,44.1,,-,77,N/A,30.09,51.1,,4:56 PM,10.0,Calm,Calm,0,San Francisco,California,94101
19,Overcast,2016-01-09 01:23:00,44.1,,-,77,N/A,30.09,51.1,,5:23 PM,10.0,South,3.5,170,San Francisco,California,94101
20,Overcast,2016-01-09 01:56:00,44.1,,-,80,N/A,30.08,50.0,,5:56 PM,10.0,Calm,Calm,0,San Francisco,California,94101
21,Overcast,2016-01-09 02:56:00,45.0,,-,83,N/A,30.10,50.0,,6:56 PM,10.0,Calm,Calm,0,San Francisco,California,94101
22,Overcast,2016-01-09 03:33:00,45.0,,-,83,N/A,30.10,50.0,,7:33 PM,10.0,NE,4.6,40,San Francisco,California,94101
23,Overcast,2016-01-09 03:56:00,45.0,,-,83,N/A,30.10,50.0,,7:56 PM,10.0,ENE,5.8,60,San Francisco,California,94101
24,Overcast,2016-01-09 04:56:00,46.0,,-,83,N/A,30.09,51.1,,8:56 PM,10.0,East,4.6,80,San Francisco,California,94101
25,Overcast,2016-01-09 05:56:00,46.0,,-,86,0.00,30.10,50.0,,9:56 PM,10.0,Calm,Calm,0,San Francisco,California,94101
26,Overcast,2016-01-09 06:56:00,46.0,,-,86,0.00,30.10,50.0,,10:56 PM,10.0,ENE,4.6,60,San Francisco,California,94101
27,Overcast,2016-01-09 07:56:00,46.0,,-,86,N/A,30.10,50.0,,11:56 PM,10.0,Calm,Calm,0,San Francisco,California,94101
0,Overcast,2016-01-09 08:56:00,45.0,,-,83,N/A,30.09,50.0,,12:56 AM,10.0,SE,4.6,140,San Francisco,California,94101
1,Light Rain,2016-01-09 09:56:00,45.0,Rain,-,83,0.00,30.09,50.0,,1:56 AM,10.0,SE,4.6,140,San Francisco,California,94101
2,Light Rain,2016-01-09 10:56:00,45.0,Rain,-,86,0.02,30.10,48.9,,2:56 AM,8.0,West,3.5,270,San Francisco,California,94101
3,Overcast,2016-01-09 11:56:00,45.0,,-,86,0.00,30.09,48.9,,3:56 AM,10.0,South,3.5,180,San Francisco,California,94101
4,Light Rain,2016-01-09 12:11:00,45.0,Rain,-,86,0.01,30.09,48.9,,4:11 AM,4.0,Calm,Calm,0,San Francisco,California,94101
5,Overcast,2016-01-09 12:56:00,45.0,,-,86,0.02,30.09,48.9,,4:56 AM,10.0,East,5.8,90,San Francisco,California,94101
6,Light Rain,2016-01-09 13:56:00,45.0,Rain,-,86,0.01,30.10,48.9,,5:56 AM,3.0,ESE,6.9,120,San Francisco,California,94101
7,Light Rain,2016-01-09 14:56:00,46.0,Rain,-,86,0.01,30.10,50.0,,6:56 AM,7.0,East,9.2,100,San Francisco,California,94101
8,Light Rain,2016-01-09 15:56:00,46.0,Rain,-,90,0.00,30.11,48.9,,7:56 AM,7.0,SSE,4.6,150,San Francisco,California,94101
9,Overcast,2016-01-09 16:56:00,46.9,,-,89,0.00,30.12,50.0,,8:56 AM,9.0,Calm,Calm,0,San Francisco,California,94101
10,Overcast,2016-01-09 17:56:00,46.9,,-,89,N/A,30.14,50.0,,9:56 AM,10.0,Calm,Calm,0,San Francisco,California,94101
11,Overcast,2016-01-09 18:56:00,46.9,,-,83,N/A,30.14,52.0,,10:56 AM,10.0,Calm,Calm,0,San Francisco,California,94101
12,Overcast,2016-01-09 19:56:00,46.0,,-,77,N/A,30.13,53.1,,11:56 AM,10.0,Calm,Calm,0,San Francisco,California,94101
13,Overcast,2016-01-09 20:56:00,46.9,,-,83,N/A,30.12,52.0,,12:56 PM,10.0,East,9.2,100,San Francisco,California,94101
14,Overcast,2016-01-09 21:56:00,46.0,,-,80,N/A,30.11,52.0,,1:56 PM,10.0,East,10.4,100,San Francisco,California,94101
15,Overcast,2016-01-09 22:43:00,46.0,,-,77,N/A,30.11,53.1,,2:43 PM,10.0,ESE,10.4,110,San Francisco,California,94101
16,Overcast,2016-01-09 22:56:00,46.0,,-,77,N/A,30.12,53.1,,2:56 PM,10.0,East,6.9,100,San Francisco,California,94101
17,Overcast,2016-01-09 23:56:00,46.9,,-,77,N/A,30.12,54.0,,3:56 PM,10.0,ESE,6.9,120,San Francisco,California,94101
18,Overcast,2016-01-10 00:30:00,46.9,,-,80,N/A,30.12,53.1,,4:30 PM,10.0,East,4.6,90,San Francisco,California,94101
19,Overcast,2016-01-10 00:56:00,46.9,,-,80,N/A,30.12,53.1,,4:56 PM,10.0,ESE,3.5,110,San Francisco,California,94101
20,Mostly Cloudy,2016-01-10 01:56:00,46.9,,-,83,N/A,30.12,52.0,,5:56 PM,10.0,ESE,5.8,110,San Francisco,California,94101
21,Scattered Clouds,2016-01-10 02:56:00,46.9,,-,86,N/A,30.12,51.1,,6:56 PM,10.0,North,3.5,360,San Francisco,California,94101
22,Mostly Cloudy,2016-01-10 03:56:00,46.9,,-,86,N/A,30.15,51.1,,7:56 PM,10.0,North,6.9,360,San Francisco,California,94101
23,Mostly Cloudy,2016-01-10 04:56:00,48.0,,-,89,N/A,30.14,51.1,,8:56 PM,9.0,North,10.4,10,San Francisco,California,94101
24,Mostly Cloudy,2016-01-10 05:56:00,48.0,,-,93,N/A,30.16,50.0,,9:56 PM,9.0,Calm,Calm,0,San Francisco,California,94101
25,Mostly Cloudy,2016-01-10 06:54:00,48.2,,-,94,N/A,30.17,50.0,,10:54 PM,9.0,Calm,Calm,0,San Francisco,California,94101
26,Mostly Cloudy,2016-01-10 06:56:00,48.0,,-,93,N/A,30.17,50.0,,10:56 PM,9.0,East,3.5,80,San Francisco,California,94101
27,Overcast,2016-01-10 07:56:00,48.0,,-,93,N/A,30.17,50.0,,11:56 PM,9.0,Calm,Calm,0,San Francisco,California,94101
0,Mostly Cloudy,2016-01-10 08:56:00,48.0,,-,93,N/A,30.16,50.0,,12:56 AM,8.0,North,6.9,10,San Francisco,California,94101
1,Overcast,2016-01-10 09:56:00,46.9,,-,89,N/A,30.16,50.0,,1:56 AM,6.0,North,6.9,10,San Francisco,California,94101
2,Mostly Cloudy,2016-01-10 10:47:00,46.9,,-,89,N/A,30.16,50.0,,2:47 AM,6.0,North,6.9,10,San Francisco,California,94101
3,Mostly Cloudy,2016-01-10 10:56:00,46.9,,-,89,N/A,30.17,50.0,,2:56 AM,6.0,North,5.8,10,San Francisco,California,94101
4,Mostly Cloudy,2016-01-10 11:20:00,48.0,,-,93,N/A,30.16,50.0,,3:20 AM,7.0,NNE,8.1,30,San Francisco,California,94101
5,Mostly Cloudy,2016-01-10 11:56:00,46.9,,-,89,N/A,30.16,50.0,,3:56 AM,9.0,NE,8.1,50,San Francisco,California,94101
6,Overcast,2016-01-10 12:56:00,46.0,,-,86,N/A,30.17,50.0,,4:56 AM,10.0,ENE,11.5,60,San Francisco,California,94101
7,Mostly Cloudy,2016-01-10 13:56:00,46.0,,-,86,N/A,30.18,50.0,,5:56 AM,10.0,ENE,11.5,60,San Francisco,California,94101
8,Mostly Cloudy,2016-01-10 14:56:00,46.0,,-,86,N/A,30.19,50.0,,6:56 AM,10.0,NE,11.5,50,San Francisco,California,94101
9,Mostly Cloudy,2016-01-10 15:56:00,45.0,,-,83,N/A,30.21,50.0,,7:56 AM,10.0,NE,12.7,50,San Francisco,California,94101
10,Mostly Cloudy,2016-01-10 16:56:00,46.0,,-,86,N/A,30.22,50.0,,8:56 AM,10.0,ENE,9.2,70,San Francisco,California,94101
11,Mostly Cloudy,2016-01-10 17:56:00,46.0,,-,83,N/A,30.24,51.1,,9:56 AM,10.0,East,8.1,100,San Francisco,California,94101
12,Mostly Cloudy,2016-01-10 18:19:00,46.0,,-,83,N/A,30.23,51.1,,10:19 AM,10.0,East,6.9,100,San Francisco,California,94101
13,Mostly Cloudy,2016-01-10 18:56:00,46.0,,-,83,N/A,30.23,51.1,,10:56 AM,10.0,East,3.5,100,San Francisco,California,94101
14,Mostly Cloudy,2016-01-10 19:56:00,46.9,,-,80,N/A,30.21,53.1,,11:56 AM,10.0,East,4.6,100,San Francisco,California,94101
15,Mostly Cloudy,2016-01-10 20:56:00,46.0,,-,80,N/A,30.19,52.0,,12:56 PM,10.0,East,5.8,100,San Francisco,California,94101
16,Mostly Cloudy,2016-01-10 21:56:00,45.0,,-,77,N/A,30.19,52.0,,1:56 PM,10.0,East,8.1,80,San Francisco,California,94101
17,Mostly Cloudy,2016-01-10 22:56:00,46.0,,-,80,N/A,30.19,52.0,,2:56 PM,10.0,ENE,9.2,70,San Francisco,California,94101
18,Mostly Cloudy,2016-01-10 23:28:00,46.0,,-,83,N/A,30.20,51.1,,3:28 PM,10.0,East,5.8,80,San Francisco,California,94101
19,Mostly Cloudy,2016-01-10 23:56:00,46.0,,-,80,0.00,30.20,52.0,,3:56 PM,10.0,ENE,6.9,70,San Francisco,California,94101
20,Light Rain,2016-01-11 00:56:00,46.0,Rain,-,80,0.00,30.20,52.0,,4:56 PM,10.0,East,4.6,100,San Francisco,California,94101
21,Overcast,2016-01-11 01:26:00,45.0,,-,77,0.00,30.20,52.0,,5:26 PM,10.0,East,4.6,100,San Francisco,California,94101
22,Overcast,2016-01-11 01:56:00,46.0,,-,83,0.00,30.21,51.1,,5:56 PM,10.0,East,3.5,80,San Francisco,California,94101
23,Overcast,2016-01-11 02:56:00,46.9,,-,86,N/A,30.20,51.1,,6:56 PM,10.0,East,3.5,90,San Francisco,California,94101
24,Mostly Cloudy,2016-01-11 03:56:00,46.0,,-,83,N/A,30.18,51.1,,7:56 PM,10.0,ENE,10.4,70,San Francisco,California,94101
25,Mostly Cloudy,2016-01-11 04:56:00,46.0,,-,80,N/A,30.23,52.0,,8:56 PM,10.0,SW,6.9,230,San Francisco,California,94101
26,Mostly Cloudy,2016-01-11 05:56:00,46.0,,-,83,N/A,30.24,51.1,,9:56 PM,10.0,North,3.5,10,San Francisco,California,94101
27,Overcast,2016-01-11 06:56:00,46.9,,-,86,N/A,30.25,51.1,,10:56 PM,10.0,NNE,3.5,30,San Francisco,California,94101
28,Mostly Cloudy,2016-01-11 07:56:00,46.0,,-,83,N/A,30.25,51.1,,11:56 PM,10.0,East,3.5,100,San Francisco,California,94101
0,Overcast,2016-01-11 08:56:00,46.0,,-,86,N/A,30.25,50.0,,12:56 AM,10.0,SW,3.5,230,San Francisco,California,94101
1,Overcast,2016-01-11 09:56:00,46.9,,-,86,N/A,30.27,51.1,,1:56 AM,10.0,NNE,3.5,20,San Francisco,California,94101
2,Overcast,2016-01-11 10:56:00,48.0,,-,89,N/A,30.28,51.1,,2:56 AM,10.0,ENE,3.5,60,San Francisco,California,94101
3,Overcast,2016-01-11 11:56:00,48.0,,-,93,0.00,30.27,50.0,,3:56 AM,10.0,Calm,Calm,0,San Francisco,California,94101
4,Overcast,2016-01-11 12:56:00,48.0,,-,89,N/A,30.28,51.1,,4:56 AM,10.0,Calm,Calm,0,San Francisco,California,94101
5,Overcast,2016-01-11 13:56:00,46.9,,-,86,0.00,30.28,51.1,,5:56 AM,10.0,Calm,Calm,0,San Francisco,California,94101
6,Overcast,2016-01-11 14:56:00,46.9,,-,86,N/A,30.29,51.1,,6:56 AM,10.0,Calm,Calm,0,San Francisco,California,94101
7,Overcast,2016-01-11 15:56:00,46.9,,-,86,N/A,30.30,51.1,,7:56 AM,10.0,Calm,Calm,0,San Francisco,California,94101
8,Overcast,2016-01-11 16:56:00,46.9,,-,86,N/A,30.32,51.1,,8:56 AM,10.0,Calm,Calm,0,San Francisco,California,94101
9,Overcast,2016-01-11 17:56:00,46.9,,-,86,N/A,30.32,51.1,,9:56 AM,8.0,North,5.8,10,San Francisco,California,94101
10,Overcast,2016-01-11 18:56:00,48.0,,-,86,N/A,30.32,52.0,,10:56 AM,7.0,NNE,3.5,20,San Francisco,California,94101
11,Overcast,2016-01-11 19:56:00,46.9,,-,83,N/A,30.30,52.0,,11:56 AM,8.0,North,4.6,360,San Francisco,California,94101
12,Overcast,2016-01-11 20:56:00,48.9,,-,83,N/A,30.29,54.0,,12:56 PM,9.0,Calm,Calm,0,San Francisco,California,94101
13,Overcast,2016-01-11 21:56:00,48.9,,-,83,N/A,30.27,54.0,,1:56 PM,10.0,North,3.5,360,San Francisco,California,94101
14,Mostly Cloudy,2016-01-11 22:56:00,48.0,,-,77,N/A,30.27,55.0,,2:56 PM,10.0,Calm,Calm,0,San Francisco,California,94101
15,Mostly Cloudy,2016-01-11 23:56:00,46.9,,-,74,N/A,30.28,55.0,,3:56 PM,10.0,Calm,Calm,0,San Francisco,California,94101
16,Mostly Cloudy,2016-01-12 00:56:00,46.9,,-,77,N/A,30.27,54.0,,4:56 PM,10.0,Calm,Calm,0,San Francisco,California,94101
17,Overcast,2016-01-12 01:56:00,46.9,,-,77,N/A,30.29,54.0,,5:56 PM,10.0,NNE,4.6,30,San Francisco,California,94101
18,Overcast,2016-01-12 02:56:00,48.0,,-,83,N/A,30.31,53.1,,6:56 PM,10.0,NE,3.5,50,San Francisco,California,94101
19,Mostly Cloudy,2016-01-12 03:56:00,48.0,,-,86,N/A,30.32,52.0,,7:56 PM,10.0,East,4.6,80,San Francisco,California,94101
20,Mostly Cloudy,2016-01-12 04:56:00,48.0,,-,83,N/A,30.33,53.1,,8:56 PM,10.0,Calm,Calm,0,San Francisco,California,94101
21,Overcast,2016-01-12 05:56:00,46.9,,-,77,N/A,30.33,54.0,,9:56 PM,9.0,Calm,Calm,0,San Francisco,California,94101
22,Scattered Clouds,2016-01-12 06:56:00,48.0,,-,86,N/A,30.29,52.0,,10:56 PM,10.0,East,10.4,90,San Francisco,California,94101
23,Partly Cloudy,2016-01-12 07:56:00,48.0,,-,89,N/A,30.28,51.1,,11:56 PM,10.0,SW,4.6,220,San Francisco,California,94101
0,Partly Cloudy,2016-01-12 08:56:00,46.9,,-,86,N/A,30.27,51.1,,12:56 AM,10.0,South,3.5,190,San Francisco,California,94101
1,Mostly Cloudy,2016-01-12 09:56:00,46.9,,-,86,N/A,30.30,51.1,,1:56 AM,10.0,NW,4.6,320,San Francisco,California,94101
2,Mostly Cloudy,2016-01-12 10:56:00,46.9,,-,83,N/A,30.30,52.0,,2:56 AM,10.0,NNE,3.5,30,San Francisco,California,94101
3,Scattered Clouds,2016-01-12 11:56:00,46.0,,-,83,N/A,30.27,51.1,,3:56 AM,10.0,Calm,Calm,0,San Francisco,California,94101
4,Partly Cloudy,2016-01-12 12:56:00,45.0,,-,86,N/A,30.24,48.9,,4:56 AM,10.0,SSE,3.5,160,San Francisco,California,94101
5,Clear,2016-01-12 13:56:00,46.0,,-,90,N/A,30.22,48.9,,5:56 AM,10.0,ESE,4.6,110,San Francisco,California,94101
6,Scattered Clouds,2016-01-12 14:56:00,46.0,,-,86,N/A,30.21,50.0,,6:56 AM,8.0,East,8.1,80,San Francisco,California,94101
7,Mostly Cloudy,2016-01-12 15:40:00,46.0,,-,90,N/A,30.22,48.9,,7:40 AM,7.0,East,4.6,90,San Francisco,California,94101
8,Scattered Clouds,2016-01-12 15:41:00,46.0,,-,90,N/A,30.22,48.9,,7:41 AM,7.0,East,4.6,100,San Francisco,California,94101
9,Scattered Clouds,2016-01-12 15:56:00,46.0,,-,90,N/A,30.23,48.9,,7:56 AM,5.0,ESE,3.5,110,San Francisco,California,94101
10,Mostly Cloudy,2016-01-12 16:56:00,48.0,,-,89,N/A,30.24,51.1,,8:56 AM,5.0,Calm,Calm,0,San Francisco,California,94101
11,Mostly Cloudy,2016-01-12 17:56:00,46.9,,-,83,N/A,30.26,52.0,,9:56 AM,8.0,East,3.5,80,San Francisco,California,94101
12,Mostly Cloudy,2016-01-12 18:56:00,46.0,,-,83,N/A,30.23,51.1,,10:56 AM,9.0,East,6.9,80,San Francisco,California,94101
13,Mostly Cloudy,2016-01-12 19:56:00,46.9,,-,83,N/A,30.17,52.0,,11:56 AM,10.0,East,5.8,90,San Francisco,California,94101
14,Mostly Cloudy,2016-01-12 20:56:00,46.9,,-,80,N/A,30.15,53.1,,12:56 PM,9.0,North,4.6,360,San Francisco,California,94101
15,Overcast,2016-01-12 21:56:00,48.0,,-,77,N/A,30.12,55.0,,1:56 PM,9.0,ENE,6.9,60,San Francisco,California,94101
16,Overcast,2016-01-12 22:35:00,46.9,,-,80,N/A,30.12,53.1,,2:35 PM,8.0,North,9.2,360,San Francisco,California,94101
17,Overcast,2016-01-12 22:56:00,46.9,,-,80,N/A,30.11,53.1,,2:56 PM,8.0,North,11.5,360,San Francisco,California,94101
18,Overcast,2016-01-12 23:37:00,46.9,,-,77,N/A,30.11,54.0,,3:37 PM,8.0,North,6.9,10,San Francisco,California,94101
19,Overcast,2016-01-12 23:56:00,46.9,,-,77,N/A,30.12,54.0,,3:56 PM,9.0,NNE,5.8,30,San Francisco,California,94101
20,Mostly Cloudy,2016-01-13 00:56:00,48.0,,-,83,N/A,30.11,53.1,,4:56 PM,8.0,NNE,5.8,30,San Francisco,California,94101
21,Mostly Cloudy,2016-01-13 01:56:00,46.9,,-,80,N/A,30.11,53.1,,5:56 PM,9.0,Calm,Calm,0,San Francisco,California,94101
22,Overcast,2016-01-13 02:56:00,46.9,,-,77,N/A,30.12,54.0,,6:56 PM,9.0,Calm,Calm,0,San Francisco,California,94101
23,Overcast,2016-01-13 03:56:00,46.9,,-,67,N/A,30.11,57.9,,7:56 PM,10.0,South,12.7,170,San Francisco,California,94101
24,Overcast,2016-01-13 04:56:00,46.9,,-,67,N/A,30.09,57.9,,8:56 PM,10.0,SE,9.2,140,San Francisco,California,94101
25,Overcast,2016-01-13 05:56:00,43.0,,-,58,N/A,30.07,57.9,,9:56 PM,10.0,ESE,18.4,120,San Francisco,California,94101
26,Mostly Cloudy,2016-01-13 06:56:00,46.0,,-,72,0.00,30.04,55.0,,10:56 PM,10.0,ESE,16.1,110,San Francisco,California,94101
27,Overcast,2016-01-13 07:56:00,46.9,,-,74,0.00,30.02,55.0,,11:56 PM,10.0,ESE,11.5,110,San Francisco,California,94101
0,Overcast,2016-01-13 08:56:00,46.0,,20.7,65,0.00,29.99,57.9,,12:56 AM,10.0,SSE,12.7,150,San Francisco,California,94101
1,Rain,2016-01-13 09:56:00,52.0,Rain,35.7,87,0.14,29.99,55.9,,1:56 AM,3.0,South,25.3,170,San Francisco,California,94101
2,Rain,2016-01-13 10:29:00,55.0,Rain,31.1,93,0.08,29.99,57.0,,2:29 AM,4.0,South,19.6,190,San Francisco,California,94101
3,Light Rain,2016-01-13 10:56:00,54.0,Rain,39.1,89,0.11,29.99,57.0,,2:56 AM,7.0,South,27.6,190,San Francisco,California,94101
4,Light Rain,2016-01-13 11:56:00,53.1,Rain,35.7,84,0.00,30.01,57.9,,3:56 AM,10.0,SSW,20.7,200,San Francisco,California,94101
5,Light Rain,2016-01-13 12:56:00,50.0,Rain,38.0,75,0.03,30.03,57.9,,4:56 AM,10.0,SSW,27.6,200,San Francisco,California,94101
6,Overcast,2016-01-13 13:56:00,51.1,,32.2,81,0.05,30.05,57.0,,5:56 AM,10.0,SSW,23.0,210,San Francisco,California,94101
7,Mostly Cloudy,2016-01-13 14:56:00,48.9,,28.8,74,N/A,30.06,57.0,,6:56 AM,10.0,SW,18.4,230,San Francisco,California,94101
8,Mostly Cloudy,2016-01-13 15:56:00,48.9,,-,77,N/A,30.09,55.9,,7:56 AM,10.0,SW,18.4,220,San Francisco,California,94101
9,Mostly Cloudy,2016-01-13 16:56:00,48.9,,-,74,N/A,30.12,57.0,,8:56 AM,10.0,SW,13.8,220,San Francisco,California,94101
10,Mostly Cloudy,2016-01-13 17:56:00,50.0,,-,72,N/A,30.13,59.0,,9:56 AM,10.0,SW,18.4,230,San Francisco,California,94101
11,Mostly Cloudy,2016-01-13 18:56:00,48.0,,25.3,67,N/A,30.16,59.0,,10:56 AM,10.0,SW,18.4,220,San Francisco,California,94101
12,Overcast,2016-01-13 19:56:00,46.9,,26.5,69,N/A,30.15,57.0,,11:56 AM,10.0,WSW,17.3,240,San Francisco,California,94101
13,Light Rain,2016-01-13 20:56:00,48.0,Rain,31.1,72,0.00,30.16,57.0,,12:56 PM,8.0,West,20.7,260,San Francisco,California,94101
14,Mostly Cloudy,2016-01-13 21:56:00,48.0,,25.3,70,0.00,30.15,57.9,,1:56 PM,10.0,West,16.1,270,San Francisco,California,94101
15,Scattered Clouds,2016-01-13 22:56:00,46.0,,24.2,67,N/A,30.15,57.0,,2:56 PM,10.0,WSW,16.1,250,San Francisco,California,94101
16,Scattered Clouds,2016-01-13 23:56:00,46.0,,-,69,N/A,30.16,55.9,,3:56 PM,10.0,WSW,15.0,250,San Francisco,California,94101
17,Scattered Clouds,2016-01-14 00:56:00,46.9,,-,72,N/A,30.17,55.9,,4:56 PM,10.0,West,12.7,260,San Francisco,California,94101
18,Partly Cloudy,2016-01-14 01:56:00,46.9,,-,77,N/A,30.18,54.0,,5:56 PM,10.0,West,9.2,260,San Francisco,California,94101
19,Partly Cloudy,2016-01-14 02:56:00,46.9,,-,80,N/A,30.20,53.1,,6:56 PM,10.0,NW,4.6,310,San Francisco,California,94101
20,Partly Cloudy,2016-01-14 03:56:00,46.9,,-,80,N/A,30.22,53.1,,7:56 PM,10.0,Calm,Calm,0,San Francisco,California,94101
21,Mostly Cloudy,2016-01-14 04:56:00,46.0,,-,83,N/A,30.24,51.1,,8:56 PM,10.0,SW,5.8,220,San Francisco,California,94101
22,Scattered Clouds,2016-01-14 05:56:00,45.0,,-,83,N/A,30.24,50.0,,9:56 PM,10.0,Calm,Calm,0,San Francisco,California,94101
23,Scattered Clouds,2016-01-14 06:56:00,45.0,,-,83,N/A,30.24,50.0,,10:56 PM,10.0,SW,5.8,220,San Francisco,California,94101
24,Partly Cloudy,2016-01-14 07:56:00,44.1,,-,86,N/A,30.22,48.0,,11:56 PM,10.0,West,8.1,280,San Francisco,California,94101
0,Clear,2016-01-14 08:56:00,45.0,,-,86,N/A,30.20,48.9,,12:56 AM,10.0,Calm,Calm,0,San Francisco,California,94101
1,Clear,2016-01-14 09:56:00,45.0,,-,86,N/A,30.21,48.9,,1:56 AM,10.0,East,3.5,90,San Francisco,California,94101
2,Partly Cloudy,2016-01-14 10:56:00,43.0,,-,89,N/A,30.21,46.0,,2:56 AM,10.0,SSE,6.9,150,San Francisco,California,94101
3,Partly Cloudy,2016-01-14 11:56:00,41.0,,-,89,N/A,30.19,44.1,,3:56 AM,10.0,SW,4.6,230,San Francisco,California,94101
4,Mostly Cloudy,2016-01-14 12:56:00,42.1,,-,90,N/A,30.17,45.0,,4:56 AM,10.0,Calm,Calm,0,San Francisco,California,94101
5,Mostly Cloudy,2016-01-14 13:33:00,42.1,,-,86,N/A,30.16,46.0,,5:33 AM,10.0,SE,8.1,140,San Francisco,California,94101
6,Mostly Cloudy,2016-01-14 13:56:00,42.1,,-,86,N/A,30.15,46.0,,5:56 AM,10.0,SE,5.8,140,San Francisco,California,94101
7,Mostly Cloudy,2016-01-14 14:56:00,43.0,,-,86,N/A,30.15,46.9,,6:56 AM,10.0,ESE,5.8,120,San Francisco,California,94101
8,Mostly Cloudy,2016-01-14 15:56:00,43.0,,-,89,N/A,30.16,46.0,,7:56 AM,10.0,Calm,Calm,0,San Francisco,California,94101
9,Mostly Cloudy,2016-01-14 16:56:00,42.1,,-,83,N/A,30.14,46.9,,8:56 AM,10.0,SE,9.2,130,San Francisco,California,94101
10,Mostly Cloudy,2016-01-14 17:56:00,43.0,,-,77,N/A,30.18,50.0,,9:56 AM,10.0,Calm,Calm,0,San Francisco,California,94101
11,Overcast,2016-01-14 18:56:00,45.0,,-,72,N/A,30.17,54.0,,10:56 AM,10.0,West,3.5,260,San Francisco,California,94101
12,Overcast,2016-01-14 19:56:00,45.0,,-,69,N/A,30.14,55.0,,11:56 AM,10.0,SSW,9.2,200,San Francisco,California,94101
13,Overcast,2016-01-14 20:56:00,45.0,,-,69,N/A,30.09,55.0,,12:56 PM,10.0,SSE,6.9,150,San Francisco,California,94101
14,Overcast,2016-01-14 21:56:00,44.1,,-,64,N/A,30.09,55.9,,1:56 PM,10.0,SSE,12.7,160,San Francisco,California,94101
15,Overcast,2016-01-14 22:56:00,43.0,,25.3,66,N/A,30.05,54.0,,2:56 PM,10.0,SSE,15.0,160,San Francisco,California,94101
16,Haze,2016-01-14 23:19:00,43.0,,21.9,66,N/A,30.06,54.0,,3:19 PM,6.0,South,8.1,180,San Francisco,California,94101
17,Light Rain,2016-01-14 23:56:00,45.0,Rain,23.0,77,0.02,30.05,52.0,,3:56 PM,8.0,SSE,12.7,150,San Francisco,California,94101
18,Haze,2016-01-15 00:56:00,46.0,,-,83,0.00,30.03,51.1,,4:56 PM,6.0,SE,18.4,130,San Francisco,California,94101
19,Overcast,2016-01-15 01:33:00,46.9,,21.9,86,N/A,30.03,51.1,,5:33 PM,10.0,SSE,11.5,150,San Francisco,California,94101
