,Conditions,DateUTC,Dew PointF,Events,Gust SpeedMPH,Humidity,PrecipitationIn,Sea Level PressureIn,TemperatureF,TimeMDT,TimeMST,VisibilityMPH,Wind Direction,Wind SpeedMPH,WindDirDegrees,City,State,Zip
19,Clear,2016-02-17 02:53:00,37.9,,-,63,N/A,29.98,50.0,,7:53 PM,10.0,SE,6.9,130,Boise,Idaho,83701
20,Clear,2016-02-17 03:53:00,37.0,,-,61,N/A,29.98,50.0,,8:53 PM,10.0,SE,9.2,130,Boise,Idaho,83701
21,Clear,2016-02-17 04:53:00,35.1,,-,59,N/A,29.96,48.9,,9:53 PM,10.0,ESE,9.2,120,Boise,Idaho,83701
22,Clear,2016-02-17 05:53:00,34.0,,-,58,N/A,29.94,48.0,,10:53 PM,10.0,SE,10.4,130,Boise,Idaho,83701
23,Clear,2016-02-17 06:53:00,33.1,,-,52,N/A,29.90,50.0,,11:53 PM,10.0,ESE,11.5,120,Boise,Idaho,83701
0,Clear,2016-02-17 07:53:00,32.0,,-,52,N/A,29.86,48.9,,12:53 AM,10.0,ESE,12.7,120,Boise,Idaho,83701
1,Clear,2016-02-17 08:53:00,30.9,,-,50,N/A,29.83,48.9,,1:53 AM,10.0,SE,13.8,130,Boise,Idaho,83701
2,Clear,2016-02-17 09:53:00,30.9,,-,50,N/A,29.81,48.9,,2:53 AM,10.0,ESE,12.7,120,Boise,Idaho,83701
3,Clear,2016-02-17 10:53:00,30.0,,-,48,N/A,29.76,48.9,,3:53 AM,10.0,ESE,13.8,120,Boise,Idaho,83701
4,Clear,2016-02-17 11:53:00,32.0,,-,60,N/A,29.75,45.0,,4:53 AM,10.0,SSE,10.4,160,Boise,Idaho,83701
5,Clear,2016-02-17 12:53:00,33.1,,-,68,N/A,29.72,43.0,,5:53 AM,10.0,South,9.2,190,Boise,Idaho,83701
6,Clear,2016-02-17 13:53:00,34.0,,-,76,N/A,29.70,41.0,,6:53 AM,10.0,South,13.8,170,Boise,Idaho,83701
7,Clear,2016-02-17 14:53:00,34.0,,-,73,N/A,29.70,42.1,,7:53 AM,10.0,SE,10.4,140,Boise,Idaho,83701
8,Clear,2016-02-17 15:53:00,34.0,,-,63,N/A,29.65,46.0,,8:53 AM,10.0,South,16.1,170,Boise,Idaho,83701
9,Clear,2016-02-17 16:53:00,36.0,,-,71,N/A,29.70,45.0,,9:53 AM,10.0,SSE,11.5,150,Boise,Idaho,83701
10,Clear,2016-02-17 17:53:00,36.0,,-,61,N/A,29.65,48.9,,10:53 AM,10.0,SE,15.0,140,Boise,Idaho,83701
11,Clear,2016-02-17 18:53:00,35.1,,-,50,N/A,29.64,53.1,,11:53 AM,10.0,SSE,12.7,160,Boise,Idaho,83701
12,Partly Cloudy,2016-02-17 19:53:00,35.1,,-,47,N/A,29.64,55.0,,12:53 PM,10.0,SE,9.2,140,Boise,Idaho,83701
13,Overcast,2016-02-17 20:53:00,36.0,,23.0,51,N/A,29.61,54.0,,1:53 PM,10.0,SE,17.3,140,Boise,Idaho,83701
14,Overcast,2016-02-17 21:53:00,34.0,,-,45,N/A,29.55,55.0,,2:53 PM,10.0,SE,16.1,140,Boise,Idaho,83701
15,Overcast,2016-02-17 22:53:00,36.0,,29.9,47,N/A,29.55,55.9,,3:53 PM,10.0,SE,20.7,140,Boise,Idaho,83701
16,Overcast,2016-02-17 23:53:00,33.1,,-,40,N/A,29.53,57.0,,4:53 PM,10.0,SE,13.8,140,Boise,Idaho,83701
17,Overcast,2016-02-18 00:53:00,37.0,,-,49,N/A,29.52,55.9,,5:53 PM,10.0,SE,13.8,140,Boise,Idaho,83701
18,Overcast,2016-02-18 01:53:00,35.1,,-,49,N/A,29.52,54.0,,6:53 PM,10.0,SE,12.7,140,Boise,Idaho,83701
19,Overcast,2016-02-18 02:53:00,34.0,,-,48,N/A,29.50,53.1,,7:53 PM,10.0,SE,13.8,140,Boise,Idaho,83701
20,Overcast,2016-02-18 03:53:00,30.9,,-,40,N/A,29.44,55.0,,8:53 PM,10.0,ESE,15.0,120,Boise,Idaho,83701
21,Overcast,2016-02-18 04:53:00,30.9,,-,39,N/A,29.40,55.9,,9:53 PM,10.0,ESE,19.6,120,Boise,Idaho,83701
22,Mostly Cloudy,2016-02-18 05:53:00,32.0,,-,42,N/A,29.36,55.0,,10:53 PM,10.0,ESE,16.1,120,Boise,Idaho,83701
23,Mostly Cloudy,2016-02-18 06:53:00,30.9,,19.6,40,N/A,29.33,55.0,,11:53 PM,10.0,SE,13.8,130,Boise,Idaho,83701
0,Mostly Cloudy,2016-02-18 07:53:00,32.0,,34.5,42,N/A,29.30,55.0,,12:53 AM,10.0,SE,24.2,130,Boise,Idaho,83701
1,Partly Cloudy,2016-02-18 08:53:00,33.1,,41.4,42,N/A,29.28,55.9,,1:53 AM,10.0,SE,23.0,140,Boise,Idaho,83701
2,Clear,2016-02-18 09:53:00,34.0,,27.6,47,N/A,29.27,54.0,,2:53 AM,10.0,SE,15.0,130,Boise,Idaho,83701
3,Partly Cloudy,2016-02-18 10:53:00,35.1,,27.6,50,N/A,29.26,53.1,,3:53 AM,10.0,SE,20.7,130,Boise,Idaho,83701
4,Overcast,2016-02-18 11:53:00,36.0,,25.3,52,N/A,29.28,53.1,,4:53 AM,10.0,SW,15.0,230,Boise,Idaho,83701
5,Light Rain,2016-02-18 11:58:00,35.6,Rain-Thunderstorm,34.5,66,0.00,29.37,46.4,,4:58 AM,9.0,WSW,23.0,250,Boise,Idaho,83701
6,Heavy Rain,2016-02-18 12:06:00,37.4,Rain-Thunderstorm,41.4,81,0.02,29.40,42.8,,5:06 AM,4.0,West,21.9,280,Boise,Idaho,83701
7,Light Rain,2016-02-18 12:21:00,37.4,Rain,27.6,81,0.08,29.42,42.8,,5:21 AM,8.0,West,17.3,270,Boise,Idaho,83701
8,Light Rain,2016-02-18 12:42:00,39.2,Rain,-,93,0.11,29.45,41.0,,5:42 AM,7.0,West,11.5,270,Boise,Idaho,83701
9,Light Rain,2016-02-18 12:53:00,37.9,Rain,-,89,0.13,29.45,41.0,,5:53 AM,6.0,WNW,8.1,290,Boise,Idaho,83701
10,Light Rain,2016-02-18 13:05:00,37.4,Rain,-,87,0.01,29.46,41.0,,6:05 AM,9.0,NNW,8.1,340,Boise,Idaho,83701
11,Overcast,2016-02-18 13:53:00,37.9,,-,85,0.01,29.48,42.1,,6:53 AM,10.0,NNE,4.6,30,Boise,Idaho,83701
12,Overcast,2016-02-18 14:53:00,34.0,,-,71,0.00,29.50,43.0,,7:53 AM,10.0,Calm,Calm,0,Boise,Idaho,83701
13,Clear,2016-02-18 15:53:00,37.0,,-,82,N/A,29.52,42.1,,8:53 AM,10.0,NNE,3.5,20,Boise,Idaho,83701
14,Scattered Clouds,2016-02-18 16:53:00,37.9,,-,82,N/A,29.57,43.0,,9:53 AM,10.0,ESE,5.8,120,Boise,Idaho,83701
15,Clear,2016-02-18 17:53:00,36.0,,-,68,N/A,29.59,46.0,,10:53 AM,10.0,SSE,3.5,150,Boise,Idaho,83701
16,Partly Cloudy,2016-02-18 18:53:00,33.1,,-,54,N/A,29.63,48.9,,11:53 AM,10.0,Variable,3.5,0,Boise,Idaho,83701
17,Overcast,2016-02-18 19:53:00,30.9,,-,52,N/A,29.62,48.0,,12:53 PM,10.0,NNE,3.5,30,Boise,Idaho,83701
18,Overcast,2016-02-18 20:53:00,30.0,,17.3,46,0.00,29.62,50.0,,1:53 PM,10.0,WSW,9.2,240,Boise,Idaho,83701
19,Mostly Cloudy,2016-02-18 21:53:00,28.9,,-,44,N/A,29.64,50.0,,2:53 PM,10.0,SW,6.9,220,Boise,Idaho,83701
20,Overcast,2016-02-18 22:53:00,27.0,,25.3,39,N/A,29.65,51.1,,3:53 PM,10.0,WSW,12.7,250,Boise,Idaho,83701
21,Mostly Cloudy,2016-02-18 23:53:00,28.0,,21.9,43,N/A,29.69,50.0,,4:53 PM,10.0,SW,15.0,220,Boise,Idaho,83701
22,Overcast,2016-02-19 00:53:00,27.0,,-,41,N/A,29.74,50.0,,5:53 PM,10.0,SW,5.8,220,Boise,Idaho,83701
23,Overcast,2016-02-19 01:53:00,28.0,,-,44,N/A,29.78,48.9,,6:53 PM,10.0,SW,5.8,220,Boise,Idaho,83701
24,Overcast,2016-02-19 02:53:00,27.0,,-,41,N/A,29.81,50.0,,7:53 PM,10.0,WSW,8.1,240,Boise,Idaho,83701
25,Overcast,2016-02-19 03:53:00,28.0,,-,44,N/A,29.85,48.9,,8:53 PM,10.0,Calm,Calm,0,Boise,Idaho,83701
26,Overcast,2016-02-19 04:53:00,30.9,,-,56,N/A,29.89,46.0,,9:53 PM,10.0,SE,4.6,140,Boise,Idaho,83701
27,Unknown,2016-02-19 05:53:00,-9999,,-,N/A,N/A,29.91,-9999,,10:53 PM,-9999.0,North,-9999.0,0,Boise,Idaho,83701
28,Unknown,2016-02-19 06:53:00,-9999,,-,N/A,N/A,29.93,-9999,,11:53 PM,-9999.0,North,-9999.0,0,Boise,Idaho,83701
0,Overcast,2016-02-19 07:53:00,32.0,,-,60,N/A,29.96,45.0,,12:53 AM,10.0,SE,5.8,140,Boise,Idaho,83701
1,Mostly Cloudy,2016-02-19 08:53:00,32.0,,-,63,N/A,29.96,44.1,,1:53 AM,10.0,South,4.6,180,Boise,Idaho,83701
2,Mostly Cloudy,2016-02-19 09:53:00,34.0,,-,73,N/A,29.97,42.1,,2:53 AM,10.0,ESE,8.1,120,Boise,Idaho,83701
3,Clear,2016-02-19 10:53:00,33.1,,-,77,N/A,29.97,39.9,,3:53 AM,10.0,ESE,5.8,110,Boise,Idaho,83701
4,Overcast,2016-02-19 11:53:00,33.1,,-,70,N/A,29.96,42.1,,4:53 AM,10.0,ESE,6.9,110,Boise,Idaho,83701
5,Mostly Cloudy,2016-02-19 12:53:00,32.0,,-,67,N/A,29.95,42.1,,5:53 AM,10.0,ESE,10.4,120,Boise,Idaho,83701
6,Partly Cloudy,2016-02-19 13:53:00,33.1,,-,73,N/A,29.95,41.0,,6:53 AM,10.0,ESE,10.4,120,Boise,Idaho,83701
7,Clear,2016-02-19 14:53:00,30.9,,-,65,N/A,29.93,42.1,,7:53 AM,10.0,ESE,11.5,120,Boise,Idaho,83701
8,Clear,2016-02-19 15:53:00,30.9,,-,62,N/A,29.94,43.0,,8:53 AM,10.0,ESE,10.4,120,Boise,Idaho,83701
9,Partly Cloudy,2016-02-19 16:53:00,30.0,,-,54,N/A,29.93,46.0,,9:53 AM,10.0,ESE,15.0,120,Boise,Idaho,83701
10,Clear,2016-02-19 17:53:00,30.0,,-,52,N/A,29.92,46.9,,10:53 AM,10.0,ESE,16.1,120,Boise,Idaho,83701
11,Clear,2016-02-19 18:53:00,28.9,,25.3,46,N/A,29.90,48.9,,11:53 AM,10.0,ESE,16.1,120,Boise,Idaho,83701
12,Mostly Cloudy,2016-02-19 19:53:00,28.9,,36.8,41,N/A,29.85,52.0,,12:53 PM,10.0,SE,27.6,140,Boise,Idaho,83701
13,Clear,2016-02-19 20:53:00,28.0,,34.5,34,N/A,29.84,55.9,,1:53 PM,10.0,SE,20.7,140,Boise,Idaho,83701
14,Mostly Cloudy,2016-02-19 21:53:00,27.0,,28.8,32,N/A,29.82,57.0,,2:53 PM,10.0,SSE,20.7,150,Boise,Idaho,83701
15,Light Rain,2016-02-19 22:53:00,28.9,Rain,20.7,38,0.00,29.83,54.0,,3:53 PM,10.0,SSE,13.8,160,Boise,Idaho,83701
16,Overcast,2016-02-19 23:53:00,30.0,,-,41,0.00,29.84,53.1,,4:53 PM,10.0,South,10.4,180,Boise,Idaho,83701
17,Light Rain,2016-02-20 00:42:00,35.6,Rain,25.3,58,0.00,29.91,50.0,,5:42 PM,9.0,West,17.3,270,Boise,Idaho,83701
18,Overcast,2016-02-20 00:53:00,35.1,,-,57,0.00,29.91,50.0,,5:53 PM,10.0,West,11.5,270,Boise,Idaho,83701
19,Overcast,2016-02-20 01:53:00,37.0,,23.0,80,0.00,30.02,43.0,,6:53 PM,10.0,NW,16.1,320,Boise,Idaho,83701
20,Overcast,2016-02-20 02:53:00,32.0,,-,63,N/A,30.06,44.1,,7:53 PM,10.0,Calm,Calm,0,Boise,Idaho,83701
21,Clear,2016-02-20 03:53:00,34.0,,-,73,N/A,30.08,42.1,,8:53 PM,10.0,NNE,3.5,30,Boise,Idaho,83701
22,Clear,2016-02-20 04:53:00,30.9,,-,67,N/A,30.11,41.0,,9:53 PM,10.0,NNW,6.9,330,Boise,Idaho,83701
23,Clear,2016-02-20 05:53:00,28.0,,-,60,N/A,30.14,41.0,,10:53 PM,10.0,Calm,Calm,0,Boise,Idaho,83701
24,Partly Cloudy,2016-02-20 06:53:00,27.0,,-,55,N/A,30.15,42.1,,11:53 PM,10.0,West,4.6,260,Boise,Idaho,83701
0,Clear,2016-02-20 07:53:00,28.0,,-,65,N/A,30.19,39.0,,12:53 AM,10.0,Calm,Calm,0,Boise,Idaho,83701
1,Clear,2016-02-20 08:53:00,28.0,,-,65,N/A,30.19,39.0,,1:53 AM,10.0,NNE,5.8,20,Boise,Idaho,83701
2,Mostly Cloudy,2016-02-20 09:53:00,28.9,,-,70,N/A,30.21,37.9,,2:53 AM,10.0,Calm,Calm,0,Boise,Idaho,83701
3,Mostly Cloudy,2016-02-20 10:53:00,27.0,,-,65,N/A,30.23,37.9,,3:53 AM,10.0,NNW,4.6,330,Boise,Idaho,83701
4,Mostly Cloudy,2016-02-20 11:53:00,27.0,,-,67,N/A,30.26,37.0,,4:53 AM,10.0,North,3.5,10,Boise,Idaho,83701
5,Mostly Cloudy,2016-02-20 12:53:00,28.0,,-,70,N/A,30.29,37.0,,5:53 AM,10.0,Calm,Calm,0,Boise,Idaho,83701
6,Overcast,2016-02-20 13:53:00,27.0,,-,70,N/A,30.31,36.0,,6:53 AM,10.0,North,4.6,350,Boise,Idaho,83701
7,Overcast,2016-02-20 14:53:00,26.1,,-,67,N/A,30.33,36.0,,7:53 AM,10.0,Calm,Calm,0,Boise,Idaho,83701
8,Clear,2016-02-20 15:53:00,27.0,,-,65,N/A,30.36,37.9,,8:53 AM,10.0,NW,3.5,320,Boise,Idaho,83701
9,Clear,2016-02-20 16:53:00,25.0,,-,55,N/A,30.38,39.9,,9:53 AM,10.0,NW,6.9,310,Boise,Idaho,83701
10,Clear,2016-02-20 17:53:00,26.1,,-,53,N/A,30.39,42.1,,10:53 AM,10.0,Variable,6.9,0,Boise,Idaho,83701
11,Clear,2016-02-20 18:53:00,26.1,,-,49,N/A,30.39,44.1,,11:53 AM,10.0,NW,5.8,320,Boise,Idaho,83701
12,Clear,2016-02-20 19:53:00,25.0,,-,46,N/A,30.36,45.0,,12:53 PM,10.0,North,4.6,360,Boise,Idaho,83701
13,Clear,2016-02-20 20:53:00,24.1,,-,41,N/A,30.35,46.9,,1:53 PM,10.0,WNW,5.8,300,Boise,Idaho,83701
14,Clear,2016-02-20 21:53:00,24.1,,-,39,N/A,30.33,48.0,,2:53 PM,10.0,NW,9.2,320,Boise,Idaho,83701
15,Clear,2016-02-20 22:53:00,21.0,,-,36,N/A,30.32,46.9,,3:53 PM,10.0,West,4.6,280,Boise,Idaho,83701
16,Clear,2016-02-20 23:53:00,21.0,,-,37,N/A,30.33,46.0,,4:53 PM,10.0,WNW,8.1,300,Boise,Idaho,83701
17,Clear,2016-02-21 00:53:00,21.9,,-,40,N/A,30.34,45.0,,5:53 PM,10.0,NNW,6.9,340,Boise,Idaho,83701
18,Clear,2016-02-21 01:53:00,21.9,,-,45,N/A,30.36,42.1,,6:53 PM,10.0,NNW,3.5,340,Boise,Idaho,83701
19,Clear,2016-02-21 02:53:00,21.0,,-,43,N/A,30.37,42.1,,7:53 PM,10.0,Calm,Calm,0,Boise,Idaho,83701
20,Clear,2016-02-21 03:53:00,26.1,,-,65,N/A,30.37,37.0,,8:53 PM,10.0,ESE,3.5,110,Boise,Idaho,83701
21,Clear,2016-02-21 04:53:00,25.0,,-,67,N/A,30.36,35.1,,9:53 PM,10.0,SE,3.5,130,Boise,Idaho,83701
22,Clear,2016-02-21 05:53:00,25.0,,-,64,N/A,30.34,36.0,,10:53 PM,10.0,SE,6.9,130,Boise,Idaho,83701
23,Clear,2016-02-21 06:53:00,25.0,,-,62,N/A,30.32,37.0,,11:53 PM,10.0,ESE,8.1,120,Boise,Idaho,83701
0,Clear,2016-02-21 07:53:00,24.1,,-,62,N/A,30.32,36.0,,12:53 AM,10.0,SE,8.1,140,Boise,Idaho,83701
1,Clear,2016-02-21 08:53:00,24.1,,-,59,N/A,30.31,37.0,,1:53 AM,10.0,SE,6.9,130,Boise,Idaho,83701
2,Clear,2016-02-21 09:53:00,24.1,,-,64,N/A,30.32,35.1,,2:53 AM,10.0,SE,8.1,140,Boise,Idaho,83701
3,Clear,2016-02-21 10:53:00,21.9,,-,54,N/A,30.30,37.0,,3:53 AM,10.0,ESE,12.7,120,Boise,Idaho,83701
4,Clear,2016-02-21 11:53:00,21.9,,-,61,N/A,30.30,34.0,,4:53 AM,10.0,SE,9.2,140,Boise,Idaho,83701
5,Clear,2016-02-21 12:53:00,21.9,,-,61,N/A,30.30,34.0,,5:53 AM,10.0,SE,9.2,140,Boise,Idaho,83701
6,Clear,2016-02-21 13:53:00,21.9,,-,61,N/A,30.31,34.0,,6:53 AM,10.0,SE,8.1,140,Boise,Idaho,83701
7,Clear,2016-02-21 14:53:00,21.9,,-,64,N/A,30.32,33.1,,7:53 AM,10.0,SSE,9.2,150,Boise,Idaho,83701
8,Partly Cloudy,2016-02-21 15:53:00,21.9,,-,57,N/A,30.33,36.0,,8:53 AM,10.0,SSE,12.7,150,Boise,Idaho,83701
9,Clear,2016-02-21 16:53:00,21.9,,-,47,N/A,30.32,41.0,,9:53 AM,10.0,SE,12.7,140,Boise,Idaho,83701
10,Clear,2016-02-21 17:53:00,21.0,,-,40,N/A,30.30,44.1,,10:53 AM,10.0,SE,13.8,140,Boise,Idaho,83701
11,Clear,2016-02-21 18:53:00,23.0,,-,40,N/A,30.30,46.0,,11:53 AM,10.0,SE,9.2,140,Boise,Idaho,83701
12,Clear,2016-02-21 19:53:00,24.1,,-,38,N/A,30.28,48.9,,12:53 PM,10.0,SE,12.7,140,Boise,Idaho,83701
13,Clear,2016-02-21 20:53:00,25.0,,-,36,N/A,30.27,51.1,,1:53 PM,10.0,SE,8.1,140,Boise,Idaho,83701
14,Clear,2016-02-21 21:53:00,25.0,,-,36,N/A,30.25,51.1,,2:53 PM,10.0,SE,10.4,140,Boise,Idaho,83701
15,Clear,2016-02-21 22:53:00,27.0,,-,38,N/A,30.24,52.0,,3:53 PM,10.0,South,4.6,190,Boise,Idaho,83701
16,Partly Cloudy,2016-02-21 23:53:00,26.1,,-,38,N/A,30.25,51.1,,4:53 PM,10.0,West,3.5,260,Boise,Idaho,83701
17,Mostly Cloudy,2016-02-22 00:53:00,26.1,,-,39,N/A,30.25,50.0,,5:53 PM,10.0,West,3.5,280,Boise,Idaho,83701
18,Partly Cloudy,2016-02-22 01:53:00,27.0,,-,43,N/A,30.25,48.9,,6:53 PM,10.0,Calm,Calm,0,Boise,Idaho,83701
19,Scattered Clouds,2016-02-22 02:53:00,28.9,,-,50,N/A,30.26,46.9,,7:53 PM,10.0,West,4.6,280,Boise,Idaho,83701
20,Mostly Cloudy,2016-02-22 03:53:00,28.9,,-,53,N/A,30.25,45.0,,8:53 PM,10.0,Calm,Calm,0,Boise,Idaho,83701
21,Overcast,2016-02-22 04:53:00,30.9,,-,62,N/A,30.27,43.0,,9:53 PM,10.0,West,11.5,270,Boise,Idaho,83701
22,Overcast,2016-02-22 05:53:00,30.9,,-,67,N/A,30.26,41.0,,10:53 PM,10.0,WNW,5.8,300,Boise,Idaho,83701
23,Overcast,2016-02-22 06:53:00,30.0,,-,68,N/A,30.24,39.9,,11:53 PM,10.0,West,3.5,260,Boise,Idaho,83701
0,Partly Cloudy,2016-02-22 07:53:00,30.0,,-,76,N/A,30.24,37.0,,12:53 AM,10.0,Calm,Calm,0,Boise,Idaho,83701
1,Clear,2016-02-22 08:53:00,28.9,,-,78,N/A,30.25,35.1,,1:53 AM,10.0,NW,4.6,320,Boise,Idaho,83701
2,Scattered Clouds,2016-02-22 09:53:00,28.0,,-,79,N/A,30.24,34.0,,2:53 AM,10.0,Calm,Calm,0,Boise,Idaho,83701
3,Overcast,2016-02-22 10:53:00,28.9,,-,78,N/A,30.23,35.1,,3:53 AM,10.0,NW,5.8,310,Boise,Idaho,83701
4,Overcast,2016-02-22 11:53:00,30.0,,-,79,N/A,30.24,36.0,,4:53 AM,10.0,Calm,Calm,0,Boise,Idaho,83701
5,Overcast,2016-02-22 12:53:00,28.9,,-,78,N/A,30.25,35.1,,5:53 AM,10.0,West,5.8,270,Boise,Idaho,83701
6,Clear,2016-02-22 13:53:00,28.9,,-,82,N/A,30.27,34.0,,6:53 AM,10.0,NNE,4.6,20,Boise,Idaho,83701
7,Clear,2016-02-22 14:53:00,28.0,,-,85,N/A,30.30,32.0,,7:53 AM,10.0,NNW,3.5,340,Boise,Idaho,83701
8,Clear,2016-02-22 15:53:00,28.9,,-,76,N/A,30.30,36.0,,8:53 AM,10.0,NW,10.4,320,Boise,Idaho,83701
9,Clear,2016-02-22 16:53:00,28.9,,-,67,N/A,30.31,39.0,,9:53 AM,10.0,NW,13.8,310,Boise,Idaho,83701
10,Clear,2016-02-22 17:53:00,28.0,,-,56,N/A,30.28,43.0,,10:53 AM,10.0,NW,15.0,310,Boise,Idaho,83701
11,Clear,2016-02-22 18:53:00,28.0,,-,53,N/A,30.29,44.1,,11:53 AM,10.0,WNW,17.3,300,Boise,Idaho,83701
12,Clear,2016-02-22 19:53:00,27.0,,23.0,46,N/A,30.27,46.9,,12:53 PM,10.0,NW,18.4,320,Boise,Idaho,83701
13,Clear,2016-02-22 20:53:00,24.1,,25.3,41,N/A,30.26,46.9,,1:53 PM,10.0,WNW,19.6,300,Boise,Idaho,83701
14,Clear,2016-02-22 21:53:00,21.0,,26.5,34,N/A,30.25,48.0,,2:53 PM,10.0,NW,19.6,310,Boise,Idaho,83701
15,Clear,2016-02-22 22:53:00,18.0,,-,29,N/A,30.24,48.9,,3:53 PM,10.0,NW,19.6,320,Boise,Idaho,83701
16,Clear,2016-02-22 23:53:00,19.0,,-,32,N/A,30.25,48.0,,4:53 PM,10.0,NNW,17.3,330,Boise,Idaho,83701
17,Clear,2016-02-23 00:53:00,15.1,,-,30,N/A,30.25,45.0,,5:53 PM,10.0,NW,16.1,320,Boise,Idaho,83701
18,Clear,2016-02-23 01:53:00,17.1,,-,37,N/A,30.28,42.1,,6:53 PM,10.0,NW,9.2,320,Boise,Idaho,83701
19,Clear,2016-02-23 02:53:00,19.0,,-,45,N/A,30.30,39.0,,7:53 PM,10.0,NNW,8.1,330,Boise,Idaho,83701
20,Clear,2016-02-23 03:53:00,21.0,,-,49,N/A,30.29,39.0,,8:53 PM,10.0,NNW,11.5,340,Boise,Idaho,83701
21,Clear,2016-02-23 04:53:00,21.0,,-,51,N/A,30.30,37.9,,9:53 PM,10.0,NNW,10.4,330,Boise,Idaho,83701
22,Clear,2016-02-23 05:53:00,21.0,,-,55,N/A,30.30,36.0,,10:53 PM,10.0,West,5.8,280,Boise,Idaho,83701
23,Clear,2016-02-23 06:53:00,21.0,,-,67,N/A,30.32,30.9,,11:53 PM,10.0,South,4.6,190,Boise,Idaho,83701
0,Clear,2016-02-23 07:53:00,19.9,,-,72,N/A,30.33,28.0,,12:53 AM,10.0,South,4.6,170,Boise,Idaho,83701
1,Clear,2016-02-23 08:53:00,21.9,,-,81,N/A,30.35,27.0,,1:53 AM,10.0,SSW,5.8,210,Boise,Idaho,83701
2,Clear,2016-02-23 09:53:00,21.9,,-,81,N/A,30.35,27.0,,2:53 AM,10.0,South,5.8,190,Boise,Idaho,83701
3,Clear,2016-02-23 10:53:00,21.0,,-,81,N/A,30.34,26.1,,3:53 AM,10.0,South,5.8,190,Boise,Idaho,83701
4,Clear,2016-02-23 11:53:00,21.9,,-,81,N/A,30.36,27.0,,4:53 AM,10.0,SSW,3.5,200,Boise,Idaho,83701
5,Clear,2016-02-23 12:53:00,21.0,,-,81,N/A,30.39,26.1,,5:53 AM,10.0,SE,3.5,130,Boise,Idaho,83701
6,Clear,2016-02-23 13:53:00,19.9,,-,81,N/A,30.40,25.0,,6:53 AM,10.0,Calm,Calm,0,Boise,Idaho,83701
7,Clear,2016-02-23 14:53:00,19.0,,-,72,N/A,30.41,27.0,,7:53 AM,10.0,SE,5.8,140,Boise,Idaho,83701
8,Clear,2016-02-23 15:53:00,19.0,,-,54,N/A,30.41,34.0,,8:53 AM,10.0,SSE,13.8,150,Boise,Idaho,83701
9,Clear,2016-02-23 16:53:00,18.0,,-,46,N/A,30.41,37.0,,9:53 AM,10.0,SSE,11.5,160,Boise,Idaho,83701
10,Clear,2016-02-23 17:53:00,18.0,,-,40,N/A,30.42,41.0,,10:53 AM,10.0,SE,9.2,130,Boise,Idaho,83701
11,Clear,2016-02-23 18:53:00,23.0,,-,43,N/A,30.42,44.1,,11:53 AM,10.0,SE,13.8,140,Boise,Idaho,83701
12,Clear,2016-02-23 19:53:00,24.1,,-,41,N/A,30.40,46.9,,12:53 PM,10.0,SSE,17.3,150,Boise,Idaho,83701
13,Clear,2016-02-23 20:53:00,21.9,,26.5,36,N/A,30.37,48.0,,1:53 PM,10.0,SE,16.1,140,Boise,Idaho,83701
14,Clear,2016-02-23 21:53:00,19.0,,-,31,N/A,30.35,48.9,,2:53 PM,10.0,SE,13.8,140,Boise,Idaho,83701
15,Clear,2016-02-23 22:53:00,19.9,,-,31,N/A,30.32,50.0,,3:53 PM,10.0,SE,15.0,140,Boise,Idaho,83701
16,Clear,2016-02-23 23:53:00,17.1,,-,28,N/A,30.31,48.9,,4:53 PM,10.0,SE,12.7,140,Boise,Idaho,83701
17,Clear,2016-02-24 00:53:00,16.0,,-,28,N/A,30.30,48.0,,5:53 PM,10.0,SE,12.7,130,Boise,Idaho,83701
18,Clear,2016-02-24 01:53:00,18.0,,-,35,N/A,30.30,44.1,,6:53 PM,10.0,ESE,8.1,120,Boise,Idaho,83701
19,Clear,2016-02-24 02:53:00,19.0,,-,45,N/A,30.32,39.0,,7:53 PM,10.0,SE,6.9,130,Boise,Idaho,83701
20,Clear,2016-02-24 03:53:00,18.0,,-,45,N/A,30.31,37.9,,8:53 PM,10.0,SE,9.2,140,Boise,Idaho,83701
21,Clear,2016-02-24 04:53:00,19.0,,-,48,N/A,30.31,37.0,,9:53 PM,10.0,SE,8.1,140,Boise,Idaho,83701
22,Clear,2016-02-24 05:53:00,19.0,,-,48,N/A,30.30,37.0,,10:53 PM,10.0,ESE,9.2,120,Boise,Idaho,83701
23,Clear,2016-02-24 06:53:00,19.0,,-,48,N/A,30.30,37.0,,11:53 PM,10.0,SE,9.2,130,Boise,Idaho,83701
0,Clear,2016-02-24 07:53:00,18.0,,-,45,N/A,30.28,37.9,,12:53 AM,10.0,SE,9.2,130,Boise,Idaho,83701
1,Clear,2016-02-24 08:53:00,17.1,,-,43,N/A,30.27,37.9,,1:53 AM,10.0,SE,10.4,130,Boise,Idaho,83701
2,Clear,2016-02-24 09:53:00,17.1,,-,43,N/A,30.28,37.9,,2:53 AM,10.0,ESE,3.5,120,Boise,Idaho,83701
3,Clear,2016-02-24 10:53:00,19.0,,-,56,N/A,30.30,33.1,,3:53 AM,10.0,SSE,8.1,150,Boise,Idaho,83701
4,Clear,2016-02-24 11:53:00,21.9,,-,69,N/A,30.31,30.9,,4:53 AM,10.0,ENE,4.6,70,Boise,Idaho,83701
